ROW_ID,PRODUCT_TYPE,PRODUCT_NAME,METAL,CONCENTRATION,UNITS,MANUFACTURER,MADE_IN_COUNTRY,PURCHASE COUNTRY,COLLECTION_DATE,INVESTIGATION TYPE
4606,Food-Spice,Cayenne Pepper,Lead,-1,ppm,Badia Spices Inc.,UNITED STATES,UNITED STATES,11/13/2019 12:00:00 AM,C
4607,Food-Spice,Turmeric powder,Lead,94,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,UNITED STATES,11/13/2019 12:00:00 AM,C
4608,Food-Spice,Regular chilli powder,Lead,0.27,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,UNITED STATES,11/13/2019 12:00:00 AM,C
4609,Food-Spice,Cumin powder,Lead,0.23,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,UNITED STATES,11/13/2019 12:00:00 AM,C
4610,Toys/Children's Products,Royal King Toy,Lead,-1,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,UNITED STATES,11/14/2019 12:00:00 AM,C
4611,Food-Spice,Turmeric,Lead,-1,ppm,Three Rivers/Zubsa Enterprises,PAKISTAN,UNITED STATES,11/14/2019 12:00:00 AM,C
4612,Food-Spice,Cardamom,Lead,-1,ppm,Eastern Fruits & Vegetables INC,UNKNOWN OR NOT STATED,UNITED STATES,11/14/2019 12:00:00 AM,C
4613,Food-Spice,Brown Sugar,Lead,-1,ppm,Manzoor,PAKISTAN,UNITED STATES,11/14/2019 12:00:00 AM,C
4614,Food Other,Bread Toast,Lead,-1,ppm,United King Foods (Pvt.) Ltd.,PAKISTAN,UNITED STATES,11/14/2019 12:00:00 AM,C
4615,Food-Spice,Fennel Seeds,Lead,-1,ppm,UNKNOWN OR NOT STATED,PAKISTAN,UNITED STATES,11/14/2019 12:00:00 AM,C
4616,Food-Spice,Turmeric Powder,Lead,-1,ppm,Square Food & Beverage Ltd,BANGLADESH,BANGLADESH,11/14/2019 12:00:00 AM,C
4617,Food-Spice,Chilli Powder,Lead,-1,ppm,Square Foor & beverage ltd,BANGLADESH,BANGLADESH,11/14/2019 12:00:00 AM,C
4618,Tableware/Pottery,Brass bowl (Kansa?),Lead,440,MG/L,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,UNITED STATES,11/15/2019 12:00:00 AM,S
4619,Tableware/Pottery,Brass bowl (Kansa?),Lead,23.5,MG/CM^2,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,UNITED STATES,11/15/2019 12:00:00 AM,S
4620,Religious powder,Vibhuti,Lead,5,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,UNITED STATES,11/15/2019 12:00:00 AM,S
4621,Religious powder,Swami Samarth Special Kasturi Asthagandha Powder,Lead,4.1,ppm,UNKNOWN OR NOT STATED,INDIA,UNITED STATES,11/15/2019 12:00:00 AM,S
4622,Religious powder,Kashi Bibhuti Bhasm Shivanya Production,Lead,4.8,ppm,Shivanya Production,INDIA,UNITED STATES,11/15/2019 12:00:00 AM,S
4623,Religious powder,Sindoor,Lead,-1,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,UNITED STATES,11/15/2019 12:00:00 AM,S
4624,Religious powder,Shree Vibhuti (Religious Powder),Lead,3.6,ppm,UNKNOWN OR NOT STATED,INDIA,UNITED STATES,11/15/2019 12:00:00 AM,S
4625,Religious powder,Shree Abil Powder (Religious Powder),Lead,-1,ppm,UNKNOWN OR NOT STATED,INDIA,UNITED STATES,11/15/2019 12:00:00 AM,S
4626,Tableware/Pottery,Zoha Spl. Quality Brass (Kansa?),Lead,22.4,MG/CM^2,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,UNITED STATES,11/15/2019 12:00:00 AM,S
4627,Tableware/Pottery,Zoha Spl. Quality Brass (Kansa?),Lead,380,MG/L,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,UNITED STATES,11/15/2019 12:00:00 AM,S
4628,Jewelry,Necklace,Lead,20,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,11/18/2019 12:00:00 AM,C
4629,Jewelry,Necklace,Lead,-1,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,11/18/2019 12:00:00 AM,C
4630,Jewelry,Necklace,Lead,6.9,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,11/18/2019 12:00:00 AM,C
4631,Tableware/Pottery,Clay Pot,Lead,3,MG/CM^2,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,UNITED STATES,11/18/2019 12:00:00 AM,C
4632,Tableware/Pottery,Ceramic plate,Lead,2.2,MG/CM^2,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,UNITED STATES,11/18/2019 12:00:00 AM,C
4633,Tableware/Pottery,Ceramic Plate,Lead,5.2,MG/CM^2,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,UNITED STATES,11/18/2019 12:00:00 AM,C
4634,Tableware/Pottery,Ceramic Plate,Lead,-1,MG/CM^2,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,UNITED STATES,11/18/2019 12:00:00 AM,C
4635,Food-Spice,Turmeric Powder,Lead,0.27,ppm,UNKNOWN OR NOT STATED,INDIA,UNITED STATES,11/18/2019 12:00:00 AM,C
4636,Food-Spice,Curry Powder,Lead,-1,ppm,Wajaya Product (Pvt) Ltd.,SRI LANKA,UNITED STATES,11/19/2019 12:00:00 AM,C
4637,Toys/Children's Products,Toy doll,Lead,-1,ppm,UNKNOWN OR NOT STATED,UNITED STATES,UNITED STATES,11/19/2019 12:00:00 AM,C
4638,Toys/Children's Products,Toy doll,Lead,-1,ppm,UNKNOWN OR NOT STATED,UNITED STATES,UNITED STATES,11/19/2019 12:00:00 AM,C
4639,Food-Spice,Turmeric powder,Lead,0.28,ppm,UNKNOWN OR NOT STATED,BANGLADESH,BANGLADESH,11/19/2019 12:00:00 AM,C
4640,Food-Spice,Chilli powder,Lead,0.35,ppm,UNKNOWN OR NOT STATED,BANGLADESH,BANGLADESH,11/19/2019 12:00:00 AM,C
4641,Food-Spice,Turmeric,Chromium,460,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,INDIA,11/19/2019 12:00:00 AM,C
4642,Food-Spice,Turmeric,Lead,2000,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,INDIA,11/19/2019 12:00:00 AM,C
4643,Food-Spice,Chilli powder,Lead,2.9,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,INDIA,11/19/2019 12:00:00 AM,C
4644,Food-Spice,Cumin,Lead,4.1,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,INDIA,11/19/2019 12:00:00 AM,C
4645,Food-Spice,Correander,Lead,3.2,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,INDIA,11/19/2019 12:00:00 AM,C
4646,Food-Candy,PELON PELO RICO tamarindo original,Lead,-1,ppm,HERSHEY,MEXICO,MEXICO,11/20/2019 12:00:00 AM,C
4647,Dietary Supplement/Medications/Remedy,N-R-G TEA. Nature's Raw Guarana Boosts the feeling of energy,Lead,-1,ppm,"Herbal life international of America, inc",UNITED STATES,UNITED STATES,11/20/2019 12:00:00 AM,C
4648,Dietary Supplement/Medications/Remedy,Healthy Meal Comida Saludable Nutritional Shake Mix For healthy nutrition and weight management,Lead,-1,ppm,"Hearbalife international of America, Inc",UNITED STATES,UNITED STATES,11/20/2019 12:00:00 AM,C
4649,Dietary Supplement/Medications/Remedy,Herbal Aloe Concentrate For digestive health.,Lead,-1,ppm,"Herbalife International of America, Inc",UNITED STATES,UNITED STATES,11/20/2019 12:00:00 AM,C
4650,Food-Spice,Chili Powder,Lead,-1,ppm,UNKNOWN OR NOT STATED,MEXICO,MEXICO,11/20/2019 12:00:00 AM,C
4651,Food-Candy,Pelon pelo rico,Lead,-1,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,MEXICO,11/20/2019 12:00:00 AM,C
4652,Food Other,Tortilla,Lead,-1,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,MEXICO,11/20/2019 12:00:00 AM,C
4653,Toys/Children's Products,Wooden Toy,Lead,-1,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,UNITED STATES,11/20/2019 12:00:00 AM,C
4654,Toys/Children's Products,Frozen Children's Paint Set,Lead,-1,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,UNITED STATES,11/20/2019 12:00:00 AM,C
4655,Food-Spice,Bahar Soujouk,Lead,0.28,ppm,UNKNOWN OR NOT STATED,LEBANON,LEBANON,11/22/2019 12:00:00 AM,A
4656,Food-Spice,Mixed Pepper,Lead,0.71,ppm,UNKNOWN OR NOT STATED,LEBANON,LEBANON,11/22/2019 12:00:00 AM,A
4657,Food-Spice,Cumin,Lead,-1,ppm,UNKNOWN OR NOT STATED,LEBANON,LEBANON,11/22/2019 12:00:00 AM,A
4658,Dietary Supplement/Medications/Remedy,Remedy from Lebanon,Lead,-1,ppm,UNKNOWN OR NOT STATED,LEBANON,LEBANON,11/22/2019 12:00:00 AM,A
4659,Dietary Supplement/Medications/Remedy,Remedy from Lebanon,Lead,-1,ppm,UNKNOWN OR NOT STATED,LEBANON,LEBANON,11/22/2019 12:00:00 AM,A
4660,Food-Spice,Kabsa,Lead,0.68,ppm,UNKNOWN OR NOT STATED,LEBANON,LEBANON,11/22/2019 12:00:00 AM,A
4661,Food-Spice,Bahar Helow Naim,Lead,-1,ppm,UNKNOWN OR NOT STATED,LEBANON,LEBANON,11/22/2019 12:00:00 AM,A
4662,Food Other,Nestle Nido,Lead,-1,ppm,Nestle,UNITED STATES,UNITED STATES,11/22/2019 12:00:00 AM,C
4663,Food Other,Gerber Whole grain cereal,Lead,-1,ppm,Gerber,UNITED STATES,UNITED STATES,11/22/2019 12:00:00 AM,C
4664,Food-Spice,Turmeric,Lead,-1,ppm,UNKNOWN OR NOT STATED,PAKISTAN,PAKISTAN,11/22/2019 12:00:00 AM,C
4665,Food-Spice,Chilli flakes,Lead,-1,ppm,UNKNOWN OR NOT STATED,PAKISTAN,UNITED STATES,11/22/2019 12:00:00 AM,C
4666,Food-Spice,Coriander,Lead,-1,ppm,UNKNOWN OR NOT STATED,UNITED STATES,UNITED STATES,11/22/2019 12:00:00 AM,C
4667,Food Other,Basmatic Rice,Lead,-1,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,UNITED STATES,11/22/2019 12:00:00 AM,C
4668,Food Other,Rice,Lead,-1,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,UNITED STATES,11/22/2019 12:00:00 AM,C
4669,Food-Spice,Radhuni Chilli Powder,Lead,-1,ppm,Square Food & Beverage Ltd.,BANGLADESH,UNITED STATES,11/22/2019 12:00:00 AM,C
4670,Food-Spice,Black Cumin,Lead,0.76,ppm,UNKNOWN OR NOT STATED,PAKISTAN,UNITED STATES,11/22/2019 12:00:00 AM,C
4671,Food-Spice,Cumin powder,Lead,0.48,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,UNITED STATES,11/22/2019 12:00:00 AM,C
4672,Food-Spice,Turmeric,Lead,-1,ppm,Square Food & Beverages,BANGLADESH,UNITED STATES,11/22/2019 12:00:00 AM,C
4673,Food-Spice,Sugar,Lead,-1,ppm,UNKNOWN OR NOT STATED,UNITED STATES,UNITED STATES,11/22/2019 12:00:00 AM,C
4674,Food-Spice,Salt,Lead,-1,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,UNITED STATES,11/22/2019 12:00:00 AM,C
4675,Food Other,Canola oil,Lead,-1,ppm,UNKNOWN OR NOT STATED,UNITED STATES,UNITED STATES,11/22/2019 12:00:00 AM,C
4676,Food-Spice,Coriander,Lead,0.25,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,UNITED STATES,11/22/2019 12:00:00 AM,C
4677,Food Other,Cabbage,Lead,-1,ppm,UNKNOWN OR NOT STATED,UNITED STATES,UNITED STATES,11/22/2019 12:00:00 AM,C
4678,Food Other,Baby formula,Lead,-1,ppm,UNKNOWN OR NOT STATED,MEXICO,UNITED STATES,11/22/2019 12:00:00 AM,C
4679,Toys/Children's Products,Toy gun,Lead,0.9,MG/CM^2,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,UNITED STATES,11/22/2019 12:00:00 AM,C
4680,Food-Spice,Miguelito,Lead,-1,ppm,Miguelito,MEXICO,MEXICO,11/22/2019 12:00:00 AM,C
4681,Religious powder,Sindoor,Lead,-1,ppm,UNKNOWN OR NOT STATED,BANGLADESH,BANGLADESH,11/22/2019 12:00:00 AM,C
4682,Food-Spice,Oregano,Lead,-1,ppm,UNKNOWN OR NOT STATED,DOMINICAN REPUBLIC,UNITED STATES,11/23/2019 12:00:00 AM,C
4683,Food-Spice,Amchar Masala,Lead,-1,ppm,Chief Brand Products,TRINIDAD AND TOBAGO,UNITED STATES,11/23/2019 12:00:00 AM,C
4684,Food-Spice,Madras Curry,Lead,-1,ppm,Chief Brand Products,TRINIDAD AND TOBAGO,UNITED STATES,11/23/2019 12:00:00 AM,C
4685,Food-Spice,Saffron,Lead,-1,ppm,Georgia Naturals ilnc,GEORGIA,GEORGIA,11/24/2019 12:00:00 AM,C
4686,Food-Spice,Barberry,Lead,2.7,ppm,Georgian Nectar,GEORGIA,GEORGIA,11/24/2019 12:00:00 AM,C
4687,Cosmetics,Nail Polish,Lead,-1,ppm,UNKNOWN OR NOT STATED,CHINA,CHINA,11/24/2019 12:00:00 AM,C
4688,Cosmetics,Nail polish,Lead,-1,ppm,UNKNOWN OR NOT STATED,UNITED STATES,UNITED STATES,11/24/2019 12:00:00 AM,C
4689,Toys/Children's Products,Crayola,Lead,0.64,ppm,UNKNOWN OR NOT STATED,UNITED STATES,UNITED STATES,11/24/2019 12:00:00 AM,C
4690,Food-Spice,Chili powder,Lead,-1,ppm,UNKNOWN OR NOT STATED,BANGLADESH,BANGLADESH,11/25/2019 12:00:00 AM,A
4691,Food-Spice,Tamarind powder,Lead,1,ppm,UNKNOWN OR NOT STATED,BANGLADESH,BANGLADESH,11/25/2019 12:00:00 AM,A
4692,Food-Spice,Turmeric powder,Lead,-1,ppm,"Square Food & Beverage, Ltd",BANGLADESH,UNITED STATES,11/25/2019 12:00:00 AM,C
4693,Food-Spice,Chilli Powder,Lead,-1,ppm,"Square Food and Beverage, Ltd",BANGLADESH,UNITED STATES,11/25/2019 12:00:00 AM,C
4694,Food-Spice,Coriander Powder,Lead,0.3,ppm,"Square Food and Beverage, Ltd",BANGLADESH,UNITED STATES,11/25/2019 12:00:00 AM,C
4695,Food-Spice,Cumin Powder,Lead,-1,ppm,Raja Foods,INDIA,UNITED STATES,11/25/2019 12:00:00 AM,C
4696,Food Other,Soy Sauce,Lead,-1,MG/L,UNKNOWN OR NOT STATED,CHINA,UNITED STATES,11/27/2019 12:00:00 AM,C
4697,Food Other,Canola oil,Lead,-1,MG/L,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,UNITED STATES,11/27/2019 12:00:00 AM,C
4698,Food Other,Rice,Lead,-1,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,UNITED STATES,11/27/2019 12:00:00 AM,C
4699,Food-Candy,Chicken bouillon powder,Lead,-1,ppm,Lee Kum Kee (USA) Foods Inc,UNITED STATES,UNKNOWN OR NOT STATED,11/27/2019 12:00:00 AM,C
4700,Toys/Children's Products,Tempera Paint Stick,Lead,-1,ppm,UNKNOWN OR NOT STATED,CHINA,UNITED STATES,11/29/2019 12:00:00 AM,C
4701,Toys/Children's Products,Fluo Playcolor Solid Poster Paint,Lead,-1,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,UNITED STATES,11/29/2019 12:00:00 AM,C
4702,Toys/Children's Products,Solid Tempura Paint,Lead,0.29,ppm,UNKNOWN OR NOT STATED,CHINA,UNITED STATES,11/29/2019 12:00:00 AM,C
4703,Food-Spice,Cumin,Lead,-1,ppm,UNKNOWN OR NOT STATED,EGYPT,EGYPT,12/02/2019 00:00,C
4704,Food-Spice,Egyptian Meat Seasoning Mix,Lead,0.53,ppm,UNKNOWN OR NOT STATED,EGYPT,EGYPT,12/02/2019 00:00,C
4705,Toys/Children's Products,Maraca Toy,Lead,-1,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,12/04/2019 00:00,C
4706,Food-Spice,Turmeric,Lead,-1,ppm,UNKNOWN OR NOT STATED,INDIA,INDIA,12/04/2019 00:00,C
4707,Food-Spice,Chilli Powder,Lead,-1,ppm,R-pure Agro Specialities (FZE),UNITED ARAB EMIRATES,INDIA,12/04/2019 00:00,C
4708,Religious powder,Sindoor,Lead,36,ppm,Revlon,INDIA,INDIA,12/04/2019 00:00,C
4709,Other,KACEBA Carbon Battery,Lead,1700,ppm,UNKNOWN OR NOT STATED,CHINA,UNKNOWN OR NOT STATED,12/04/2019 00:00,C
4710,Food-Spice,Turmeric,Lead,-1,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,UNITED STATES,12/05/2019 00:00,C
4711,Food-Spice,chili powder,Lead,0.56,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,UNITED STATES,12/05/2019 00:00,C
4712,Dietary Supplement/Medications/Remedy,Ayurvedic,Lead,-1,ppm,UNKNOWN OR NOT STATED,INDIA,INDIA,12/05/2019 00:00,C
4713,Dietary Supplement/Medications/Remedy,Ayurvedic,Lead,4.7,ppm,UNKNOWN OR NOT STATED,INDIA,INDIA,12/05/2019 00:00,C
4714,Food-Spice,Chilli Powder,Lead,-1,ppm,UNKNOWN OR NOT STATED,BANGLADESH,BANGLADESH,12/05/2019 00:00,C
4715,Food-Spice,Rice Flour,Lead,-1,ppm,UNKNOWN OR NOT STATED,BANGLADESH,BANGLADESH,12/05/2019 00:00,C
4716,Food-Spice,Cumin,Lead,-1,ppm,UNKNOWN OR NOT STATED,OTHER ASIAN,UNITED STATES,12/06/2019 00:00,C
4717,Food-Spice,Turmeric,Lead,-1,ppm,UNKNOWN OR NOT STATED,OTHER ASIAN,UNITED STATES,12/06/2019 00:00,C
4718,Food-Spice,Chili Powder,Lead,-1,ppm,UNKNOWN OR NOT STATED,OTHER ASIAN,UNITED STATES,12/06/2019 00:00,C
4719,Food-Spice,Turmeric,Lead,-1,ppm,UNKNOWN OR NOT STATED,SYRIAN ARAB REPUBLIC,SYRIAN ARAB REPUBLIC,12/06/2019 00:00,C
4720,Food-Spice,Black pepper powder,Lead,0.33,ppm,UNKNOWN OR NOT STATED,SYRIAN ARAB REPUBLIC,SYRIAN ARAB REPUBLIC,12/06/2019 00:00,C
4721,Food-Spice,Chili powder chicken boullion,Lead,-1,ppm,UNKNOWN OR NOT STATED,SYRIAN ARAB REPUBLIC,SYRIAN ARAB REPUBLIC,12/06/2019 00:00,C
4722,Food-Spice,Cinammon powder,Lead,4.9,ppm,UNKNOWN OR NOT STATED,UNITED STATES,UNITED STATES,12/06/2019 00:00,C
4723,Food-Spice,Turmeric,Lead,5.4,ppm,UNKNOWN OR NOT STATED,UNITED STATES,BANGLADESH,12/06/2019 00:00,C
4724,Food-Spice,Chili powder,Lead,0.4,ppm,UNKNOWN OR NOT STATED,UNITED STATES,UNITED STATES,12/06/2019 00:00,C
4725,Food-Spice,Vegeta,Lead,-1,ppm,Vegeta,CROATIA (local name: Hrvatska),UNITED STATES,12/11/2019 00:00,C
4726,Other,Key,Lead,9.9,MG/CM^2,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,12/11/2019 00:00,C
4727,Other,Key,Lead,2.9,MG/CM^2,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,12/11/2019 00:00,C
4728,Other,Key,Lead,8.8,MG/CM^2,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,12/11/2019 00:00,C
4729,Other,Key,Lead,8.8,MG/CM^2,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,12/11/2019 00:00,C
4730,Other,Key,Lead,0.5,MG/CM^2,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,12/11/2019 00:00,C
4731,Food-Spice,Deshi Turmeric Powder,Lead,-1,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,UNITED STATES,12/12/2019 00:00,S
4732,Food-Spice,Deshi Hot Chili Powder,Lead,-1,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,UNITED STATES,12/12/2019 00:00,S
4733,Cosmetics,Vicco Turmeric Skin Cream,Mercury,0.07,ppm,Vicco Laboratories Proprietors: Vicco Products (Bo,INDIA,UNITED STATES,12/12/2019 00:00,S
4734,Tableware/Pottery,Blue and white Ceramic Dish w/ Gold Trimming,Lead,0.6,MG/CM^2,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,UZBEKISTAN,12/13/2019 12:00:00 AM,A
4735,Dietary Supplement/Medications/Remedy,Angelicae Longona Extract (Concentrated) Dietary Herbal Supplement Gui Pi Wan,Arsenic,-1,ppm,UNKNOWN OR NOT STATED,CHINA,UNITED STATES,12/13/2019 12:00:00 AM,S
4736,Dietary Supplement/Medications/Remedy,Angelicae Longona Extract (Concentrated) Dietary Herbal Supplement Gui Pi Wan,Cadmium,-1,ppm,UNKNOWN OR NOT STATED,CHINA,UNITED STATES,12/13/2019 12:00:00 AM,S
4737,Dietary Supplement/Medications/Remedy,Angelicae Longona Extract (Concentrated) Dietary Herbal Supplement Gui Pi Wan,Lead,-1,ppm,UNKNOWN OR NOT STATED,CHINA,UNITED STATES,12/13/2019 12:00:00 AM,S
4738,Dietary Supplement/Medications/Remedy,Angelicae Longona Extract (Concentrated) Dietary Herbal Supplement Gui Pi Wan,Mercury,-1,ppm,UNKNOWN OR NOT STATED,CHINA,UNITED STATES,12/13/2019 12:00:00 AM,S
4739,Cosmetics,U.B. UV Whitening Ginsara Herbal Pearl Cream,Mercury,-1,ppm,"Thai Techniques Industry Co., Ltd.",THAILAND,UNITED STATES,12/13/2019 12:00:00 AM,S
4740,Dietary Supplement/Medications/Remedy,KGS Herparex Extract (Concentrated) Dietary Herbal Supplement Xiao Chai Hu Tang Wan,Arsenic,-1,ppm,UNKNOWN OR NOT STATED,CHINA,UNITED STATES,12/13/2019 12:00:00 AM,S
4741,Dietary Supplement/Medications/Remedy,KGS Herparex Extract (Concentrated) Dietary Herbal Supplement Xiao Chai Hu Tang Wan,Cadmium,-1,ppm,UNKNOWN OR NOT STATED,CHINA,UNITED STATES,12/13/2019 12:00:00 AM,S
4742,Dietary Supplement/Medications/Remedy,KGS Herparex Extract (Concentrated) Dietary Herbal Supplement Xiao Chai Hu Tang Wan,Lead,1.4,ppm,UNKNOWN OR NOT STATED,CHINA,UNITED STATES,12/13/2019 12:00:00 AM,S
4743,Dietary Supplement/Medications/Remedy,KGS Herparex Extract (Concentrated) Dietary Herbal Supplement Xiao Chai Hu Tang Wan,Mercury,-1,ppm,UNKNOWN OR NOT STATED,CHINA,UNITED STATES,12/13/2019 12:00:00 AM,S
4744,Dietary Supplement/Medications/Remedy,"Shantou Olive Pharmaceutical Co., Ltd. Yu Lam Pe Min Kan",Arsenic,-1,ppm,"Shantou Olive Pharmaceutical Co., Ltd.",CHINA,UNITED STATES,12/13/2019 12:00:00 AM,S
4745,Dietary Supplement/Medications/Remedy,"Shantou Olive Pharmaceutical Co., Ltd. Yu Lam Pe Min Kan",Cadmium,-1,ppm,"Shantou Olive Pharmaceutical Co., Ltd.",CHINA,UNITED STATES,12/13/2019 12:00:00 AM,S
4746,Dietary Supplement/Medications/Remedy,"Shantou Olive Pharmaceutical Co., Ltd. Yu Lam Pe Min Kan",Lead,-1,ppm,"Shantou Olive Pharmaceutical Co., Ltd.",CHINA,UNITED STATES,12/13/2019 12:00:00 AM,S
4747,Dietary Supplement/Medications/Remedy,"Shantou Olive Pharmaceutical Co., Ltd. Yu Lam Pe Min Kan",Mercury,-1,ppm,"Shantou Olive Pharmaceutical Co., Ltd.",CHINA,UNITED STATES,12/13/2019 12:00:00 AM,S
4748,Dietary Supplement/Medications/Remedy,Ossifex Extract (Concentrated) Jian Bu Hu Qian Wan,Arsenic,-1,ppm,UNKNOWN OR NOT STATED,CHINA,UNITED STATES,12/13/2019 12:00:00 AM,S
4749,Dietary Supplement/Medications/Remedy,Ossifex Extract (Concentrated) Jian Bu Hu Qian Wan,Cadmium,-1,ppm,UNKNOWN OR NOT STATED,CHINA,UNITED STATES,12/13/2019 12:00:00 AM,S
4750,Dietary Supplement/Medications/Remedy,Ossifex Extract (Concentrated) Jian Bu Hu Qian Wan,Lead,-1,ppm,UNKNOWN OR NOT STATED,CHINA,UNITED STATES,12/13/2019 12:00:00 AM,S
4751,Dietary Supplement/Medications/Remedy,Ossifex Extract (Concentrated) Jian Bu Hu Qian Wan,Mercury,-1,ppm,UNKNOWN OR NOT STATED,CHINA,UNITED STATES,12/13/2019 12:00:00 AM,S
4752,Dietary Supplement/Medications/Remedy,Women Formula (Jinji Pian) Gynecology Care Dietary Supplement,Arsenic,1.4,ppm,"Guangdong Yihetang Pharmaceutical Co., Ltd.",CHINA,UNITED STATES,12/13/2019 12:00:00 AM,S
4753,Dietary Supplement/Medications/Remedy,Women Formula (Jinji Pian) Gynecology Care Dietary Supplement,Cadmium,-1,ppm,"Guangdong Yihetang Pharmaceutical Co., Ltd.",CHINA,UNITED STATES,12/13/2019 12:00:00 AM,S
4754,Dietary Supplement/Medications/Remedy,Women Formula (Jinji Pian) Gynecology Care Dietary Supplement,Lead,1.5,ppm,"Guangdong Yihetang Pharmaceutical Co., Ltd.",CHINA,UNITED STATES,12/13/2019 12:00:00 AM,S
4755,Dietary Supplement/Medications/Remedy,Women Formula (Jinji Pian) Gynecology Care Dietary Supplement,Mercury,-1,ppm,"Guangdong Yihetang Pharmaceutical Co., Ltd.",CHINA,UNITED STATES,12/13/2019 12:00:00 AM,S
4756,Dietary Supplement/Medications/Remedy,Poria & Peony Combo Extract (Concentrated) Dietary Herbal Supplement Shu Gan Wan,Arsenic,-1,ppm,UNKNOWN OR NOT STATED,CHINA,UNITED STATES,12/13/2019 12:00:00 AM,S
4757,Dietary Supplement/Medications/Remedy,Poria & Peony Combo Extract (Concentrated) Dietary Herbal Supplement Shu Gan Wan,Cadmium,-1,ppm,UNKNOWN OR NOT STATED,CHINA,UNITED STATES,12/13/2019 12:00:00 AM,S
4758,Dietary Supplement/Medications/Remedy,Poria & Peony Combo Extract (Concentrated) Dietary Herbal Supplement Shu Gan Wan,Lead,-1,ppm,UNKNOWN OR NOT STATED,CHINA,UNITED STATES,12/13/2019 12:00:00 AM,S
4759,Dietary Supplement/Medications/Remedy,Poria & Peony Combo Extract (Concentrated) Dietary Herbal Supplement Shu Gan Wan,Mercury,-1,ppm,UNKNOWN OR NOT STATED,CHINA,UNITED STATES,12/13/2019 12:00:00 AM,S
4760,Dietary Supplement/Medications/Remedy,Cheng Yun Wan Infertility Formula Herbal Supplement,Arsenic,-1,ppm,"Guangzhoushi GuangXingTang Pharmaceutical Co.,Ltd.",CHINA,UNITED STATES,12/13/2019 12:00:00 AM,S
